"date","year","month","day","month_name","water_year","ET","GPP","VPD","P","Tair","PA","RH","PPFD_IN","S","Tsoil","ws","LAI_mod","WUE","Sim_E_ratio","Sim_T_ratio","Sim_E_total","Sim_T","Sim_ET","Z","h","fc","fclay","fsand","P_acc","Season","E4.5","E3.5","pair","Bowen","alpha","gamma","Ri","rah_unstable","rah","rss","es","ea","Pa","Tsnow","es_snow","Eint","Esnow","E","block","B_ET","B_ET.mu","SD_ET","SE_ET","B_E","SD_E","SE_E","B_T","SD_T","SE_T"
2008-10-01,2008,10,1,"October",2009,1.97041838730954,4.5049479504804,0.890161727083333,1.016,11.3459970833333,71.4668454166667,34.17780625,19051.23066873,0.234062500052083,8.1561979171875,1.692139536875,1.28885,NA,0.49001613231017,0.509983867689829,0.713004714155152,0.742059042202636,1.45506375635779,23.6,3000,0.113109521,0.03551380966,0.7234661795,1.016,"Fall",0.000117553021803521,0.000117467297139129,0.875102244387597,1,0.999958197395167,50.8399013371727,-113.619012328302,NA,32284.6289222733,23.5605061728394,10.8462153663621,4.59132434548101,71466.8454166667,9.7510975002604,12.0790234415448,0.482636261224702,0,0.482753814246505,1,1.50270755495653,1.50197668119501,0.168762064462155,0.0014718943587272,0.0285157433220633,0.00179704997869774,1.21015222486838e-05,1.47419181163447,0.168867215269958,0.00147388116769714
2008-10-02,2008,10,2,"October",2009,1.18266859761781,3.2299431192288,0.907622585416667,0,10.793728125,71.0489841666667,30.2724375,18495.71584481,0.232244791666667,8.1146875,3.72902790145833,1.257325,NA,0.0525430379433307,0.947456962056669,0.039626061526008,0.714537821589124,0.754163883115132,23.6,3000,0.113109521,0.03551380966,0.7234661795,1.016,"Fall",0.00149590281776997,0.0014833314471784,0.871677704715073,1,0.999956829832332,50.5426442720432,-20.6547166585662,NA,2802.23928386019,23.7492359449962,10.815668471639,3.92033201829833,71048.9841666667,9.4542078125,11.8406030375174,0,0,0.00149590281776997,1,1.08609107992666,1.0870183134393,0.120973737915751,0.00105482328209059,0.0291297674425856,0.00175939775421437,1.18304793872119e-05,1.05696131248407,0.121073873887126,0.00105673858799115
2008-10-03,2008,10,3,"October",2009,0.915663418572923,3.2673129002892,0.654551629166667,1.778,9.42841333333333,70.8011608333333,45.1117875,9476.0367809,0.231078124791667,7.90677083229167,3.21648152666667,1.2258,NA,0.665273683648476,0.334726316351524,1.33994366012289,0.674180290751592,2.01412395087448,23.6,3000,0.113109521,0.03551380966,0.7234661795,2.794,"Fall",0.0011371112279808,0.00112771204400994,0.872834173088384,1,0.999954912559084,50.3663483442985,-18.0515532448127,NA,2864.1538126774,23.8719704637208,10.6638043488507,5.33225191812531,70801.1608333333,8.6675920828125,11.228832187993,0.814719722103422,0,0.815856833331403,1,1.11757083297504,1.12340670711898,0.122319460879115,0.00106575403165313,0.0483806943541556,0.0029966175159367,2.01740313344475e-05,1.06919013862088,0.122474673836933,0.00106896483725115
2008-10-04,2008,10,4,"October",2009,1.11336482862168,3.8003456101212,0.273869829166667,19.304,6.144069375,70.5194835416667,73.33633125,11699.1432594434,0.263036458333333,7.3303125,3.44043852,1.194275,NA,0.686704626993713,0.31329537300629,1.29343845673117,0.590105655085361,1.88354411181653,23.6,3000,0.113109521,0.03551380966,0.7234661795,22.098,"Fall",0.104943980437708,0.0507277829904551,0.879584878435751,1,0.999968992951801,50.1659694744356,18.8752484790348,19.5661169098388,19.5661169098388,20.911626629917,10.2525425349859,6.93028578362279,70519.4835416667,6.7371909375,9.8440587019731,8.67937066246675,0,8.78431464290446,1,1.83791323599644,1.83808963384146,0.144271553145887,0.00122730057284821,0.594294343746145,0.0348345069319113,0.00024042150265184,1.24361889225029,0.142455315199844,0.0012433568349887
2008-10-05,2008,10,5,"October",2009,1.5612416671068,2.8610972241408,0.0631240479166667,22.352,1.8637271875,70.208436875,91.2882291666667,12302.948782267,0.340104166666667,5.331822915625,3.11296010909091,1.16275,NA,0.702677306929795,0.297322693070204,1.25919212299826,0.532799891800171,1.79199201479843,23.6,3000,0.113109521,0.03551380966,0.7234661795,44.45,"Fall",0.45353166392064,0.0814697601282407,0.889334780645478,1,0.999982543752169,49.9446978938531,222.210362531726,3.52487362163275,3.52487362163275,16.0976439384124,8.93297685147826,6.38609409606343,70208.436875,3.5977750515625,7.91197946539449,9.85434780190605,0,10.3078794658267,1,2.06644817049864,2.06628835984199,0.122587753627971,0.00095780030257435,1.13018738647145,0.0674584268229882,0.000472515855442446,0.936260784027192,0.107247747625085,0.000936063493732934
2008-10-06,2008,10,6,"October",2009,1.38462149569585,3.69678131776962,0.187009079166667,0.254,2.86049625,70.7139652083333,77.893025,11978.69502792,0.32428125,5.63286458333333,1.967315569,1.131225,NA,0.575549518860041,0.424450481139956,0.683068936599611,0.503742821930786,1.1868117585304,23.6,3000,0.113109521,0.03551380966,0.7234661795,44.704,"Fall",0.447345535467239,0.0953042813215609,0.892503520550341,1,0.999980502085034,50.3043193440511,289.777173455667,4.57413111172594,4.57413111172594,16.8962278595397,9.12161185572996,5.84985050439188,70713.9652083333,4.24668041666667,8.28128543886755,0.109724918279514,0,0.557070453746753,1,1.85589918064931,1.85473005274331,0.141016157172157,0.00119564758746826,0.646170498328329,0.0383518396335335,0.00029227807074943,1.20972868232098,0.138573225141745,0.00120947376645589
2008-10-07,2008,10,7,"October",2009,1.65789545456008,4.2090668265114,0.366268275,0,5.733674375,71.3274325531915,64.0613458333333,21950.100979851,0.3226875,5.8978125,2.25379907645833,1.0997,NA,0.458126905471394,0.541873094528604,0.458779117270477,0.542644531485561,1.00142364875604,23.6,3000,0.113109521,0.03551380966,0.7234661795,44.704,"Fall",0.0340585684863256,0.0267268665832164,0.890971567859233,1,0.999981056449581,50.7407261716412,6.52151853198928,61.9025481732136,61.9025481732136,16.9810789018517,9.29053093612153,5.88439425284209,71327.4325531915,5.8157434375,9.23791454337999,0,0,0.0340585684863256,1,1.40924555729539,1.41392187040219,0.157706358058373,0.00137540662321595,0.0318774015537258,0.00168882560165231,1.60920274227202e-05,1.37736815574166,0.157776161165712,0.00137707791463215
2008-10-08,2008,10,8,"October",2009,1.62661435243063,3.3996571871814,1.024247925,0,10.913653125,71.1076597916667,23.3851208333333,23587.950423401,0.319109375,6.27822916666667,2.51984017708333,1.070625,NA,0.464432831127629,0.535567168872371,0.54379540139643,0.627085218899321,1.17088062029575,23.6,3000,0.113109521,0.03551380966,0.7234661795,44.704,"Fall",0.000265382560816001,0.000265075993552732,0.87202927179722,1,0.999981501281903,50.5843847877817,-77.4062459254028,NA,14850.2658287156,17.1747176834467,9.53789604491748,3.05265465383548,71107.6597916667,8.59594114583333,11.174517479404,0,0,0.000265382560816001,2,1.15839848739015,1.16049097744276,0.126163813885321,0.00129446732437057,0.000252448099095095,2.54513181722627e-05,1.30991454986537e-07,1.15814603929106,0.126163898965598,0.00129446588498455
2008-10-09,2008,10,9,"October",2009,1.27302619090093,3.369092454369,0.805744654166667,0,9.95636125,70.6388614583333,34.6545229166667,23298.135219519,0.316098958333333,6.47979166666667,3.02888960833333,1.04155,NA,0.470741432830149,0.529258567169848,0.529059658892553,0.594826241083973,1.12388589997653,23.6,3000,0.113109521,0.03551380966,0.7234661795,44.704,"Fall",0.000464803186401266,0.000463673858799562,0.869209387803548,1,0.999981476577921,50.2508922308521,-44.0439309158425,NA,7119.81973755261,17.3410874824588,9.67130292634666,4.24390576749316,70638.8614583333,8.21807645833334,10.8918920736411,0,0,0.000464803186401266,2,1.14817519070016,1.14745877811995,0.125029467143377,0.00128283032734908,0.000441502507952445,4.44525113846154e-05,2.2880910045762e-07,1.1477336881922,0.125029618168995,0.00128282794570688
2008-10-10,2008,10,10,"October",2009,1.31666526859157,4.2136497052362,0.51950810625,0,7.94920604166667,70.367173125,52.71180625,18528.63235744,0.313916666770833,6.48104166458333,3.52110459375,1.012475,NA,0.476964260695219,0.523035739304783,0.503335675216766,0.551954451727146,1.05529012694391,23.6,3000,0.113109521,0.03551380966,0.7234661795,44.704,"Fall",0.000988487492797908,0.000981648279540806,0.872048884173141,1,0.999981028941639,50.0576192805686,-17.2383525909568,NA,2506.60867736268,17.4637206154977,9.67213536595596,5.63734095007919,70367.173125,7.215123853125,10.1720618819554,0,0,0.000988487492797908,2,1.43637933544563,1.43910257314508,0.156371438629788,0.00160440866032685,0.000934098355360979,9.36239563830053e-05,4.82128886525005e-07,1.43544523709027,0.156371788806327,0.00160440464858331
