"date","year","month","day","month_name","water_year","ET","GPP","VPD","P","Tair","PA","RH","PPFD_IN","S","Tsoil","ws","LAI_mod","WUE","Sim_E_ratio","Sim_T_ratio","Sim_E_total","Sim_T","Sim_ET","Z","h","fc","fclay","fsand","P_acc","Season","E4.5","E3.5","pair","Bowen","alpha","gamma","Ri","rah_unstable","rah","rss","es","ea","Pa","Tsnow","es_snow","Eint","Esnow","E","block","B_ET","B_ET.mu","SD_ET","SE_ET","B_E","SD_E","SE_E","B_T","SD_T","SE_T"
2007-10-01,2007,10,1,"October",2008,0.522549574492762,0.63942284192436,1.06205796041667,0,15.4126295833333,84.052665625,40.34545,7050.7554919345,0.0460184901081158,13.090052282905,1.354673204375,0.2406125,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,0,"Fall",4.69404159603609e-05,0.00142258399781809,1.01470955397061,0.0308445958790684,0.982203219839009,59.7931698620185,-12.4817859027745,NA,3089.45903173076,215.547868926757,15.0663755662921,7.06462777145596,84052.665625,14.2513409331192,16.2480192988805,0,0,4.69404159603609e-05,1,0.421430395956561,0.422300219638996,0.116237955748669,0.00181475910535133,2.20119168705151e-05,0.000116671539967701,3.96168909916303e-06,0.42140838403969,0.116238132596635,0.00181480446629506
2007-10-02,2007,10,2,"October",2008,0.452421817679432,0.65196997717158,1.28208203333333,0,18.6119770833333,83.8266504166667,47.23998125,20590.1064914996,0.0452695583697549,15.7902975753127,2.13963999708333,0.237925,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,0,"Fall",0.000146302212289941,0.00405463012175074,1.00088404169634,0.0290030966573187,0.984252780328713,59.6323877423465,-5.03368614462931,NA,901.483566441614,220.052114953465,17.939029274339,10.1302667381783,83826.6504166667,17.201137329323,19.6230741017056,0,0,0.000146302212289941,1,0.429754882834887,0.428279809251849,0.118518944539961,0.00185028097914946,7.73728863610238e-05,0.000355716551135956,1.19450721064055e-05,0.429677509948526,0.118519026357304,0.00185041563873509
2007-10-03,2007,10,3,"October",2008,0.433763916227138,0.56984378769684,1.50757790625,0,18.3732016666667,83.6119908333333,35.3848166666667,21851.4158949723,0.0406246612643166,15.5887714219965,1.874233301875,0.2352375,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,0,"Fall",8.92932577436747e-05,0.00386895492650197,0.999138708321816,0.0192615467775029,0.975749605246028,59.4796837580847,-6.55777593553238,NA,1275.4890962329,252.81785446993,17.709148093623,7.47539735241062,83611.9908333333,16.9809865443316,19.3514923601012,0,0,8.92932577436747e-05,1,0.37558992181262,0.373432946128365,0.103589591827858,0.00161727221850064,3.7260907227202e-05,0.000305149773563427,1.04555981353934e-05,0.375552660905393,0.103589633354871,0.00161732578693999
2007-10-04,2007,10,4,"October",2008,0.48313135583106,0.61370591038002,1.29882012916667,3.615,20.603255,83.2578335416667,52.8943479166667,20024.7673147675,0.039940587717157,17.4709336488729,1.99901691916667,0.23255,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,3.615,"Fall",6.8477627233787e-05,0.00305932298076124,0.987353712747929,0.0180556278563859,0.976863608540766,59.2277442515737,-5.78295625470585,NA,1078.44868783297,258.486228987681,19.9604555527798,12.8355323558086,83257.8335416667,19.0370943244364,22.0213162497019,0.396817189751148,0,0.396885667378382,1,0.641011941455961,0.642530121341375,0.111619958257311,0.00174380172788876,0.23655217084388,0.00513610709535597,2.99270773242647e-05,0.40445977061208,0.111563154002137,0.00174181489012413
2007-10-05,2007,10,5,"October",2008,1.21207952676807,0.55131807943008,1.54902757083333,0,21.54883125,83.1951545833333,46.7164854166667,21446.7405654924,0.0506661794940894,18.2689988223731,4.80122288166667,0.2298625,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,3.615,"Fall",0.00155921740467429,0.0153840155031867,0.983444746862623,0.0441237485320227,0.991206120640307,59.1831558548282,-1.00363679430336,NA,147.456403555308,191.253738915281,20.9884147415844,12.0139576715217,83195.1545833333,19.9089150361865,23.2474529579279,0,0,0.00155921740467429,1,0.598754047513299,0.598002664663177,0.10035440711179,0.00154936498555425,0.235410660772075,0.00598653086108856,9.64145785247358e-05,0.363343386741224,0.100221918608433,0.00156474627945381
2007-10-06,2007,10,6,"October",2008,0.616405113882248,0.78970486067856,1.5748497625,0,20.2245483333333,83.7190027083333,40.0800729166667,2680.25422037756,0.0322759246676031,17.151305695401,5.39013793333333,0.227175,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,3.615,"Fall",0.000372723342021956,0.0120550130134808,0.994104311893639,0.00795667638932569,0.946628804821805,59.555809591472,-0.795006417487487,245.977850547931,119.619896122096,345.206341159917,19.5613098865275,9.50133557484969,83719.0027083333,18.6879270143672,21.5463754370189,0,0,0.000372723342021956,1,0.520558451914919,0.522713432820625,0.143562793697074,0.00224154219391927,0.000107464888391306,0.0011059155389261,3.69376560147173e-05,0.520450987026528,0.143557302444038,0.00224133361251411
2007-10-07,2007,10,7,"October",2008,0.334394969814506,0.52016885748666,1.05902273958333,0,10.6345270833333,83.6296704166667,24.53190625,21262.3966377191,0.0433726967969558,9.05733974315551,2.41226143083333,0.2244875,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,3.615,"Fall",0.00018632986658316,0.0055695010747953,1.02660179200906,0.0246850661414206,0.967816755405929,59.4922606147671,-3.87408128237849,NA,653.973466398795,232.349522254319,11.5283743016768,3.14343897039001,83629.6704166667,9.8459334132444,12.1560685126749,0,0,0.00018632986658316,1,0.34286539450158,0.344344928146676,0.0945599924645806,0.00147630533128676,5.07446502763456e-05,0.000449441465296384,1.52619992404172e-05,0.342814649851304,0.0945594255707354,0.0014763388229194
2007-10-08,2007,10,8,"October",2008,0.322514452829849,0.45368592076764,1.25674735625,0,12.456699375,84.0266333333333,22.8567083333333,21140.163245488,0.0413888173864829,10.5952508805136,2.23619076625,0.2218,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,3.615,"Fall",0.000143856001920998,0.00531135778649002,1.02489392327116,0.0206750178592478,0.966976242365224,59.7746510770883,-4.54237217190026,NA,796.000818128869,246.77283401075,12.7801972731176,3.30378320508006,84026.6333333333,11.5259751277568,13.594596791703,0,0,0.000143856001920998,2,0.291773682003129,0.294657176923035,0.0787406523366292,0.00132396012555897,4.61166028694927e-05,0.000420713827803735,1.42878304178663e-05,0.291727565400259,0.0787408009157227,0.00132407191118709
2007-10-09,2007,10,9,"October",2008,0.30218145166957,0.414919716609042,1.5585445875,0,17.827586875,84.12364875,28.76678125,20649.7799203725,0.038358745341776,15.1282732195768,2.31517762520833,0.2205875,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,3.615,"Fall",0.000136747977147345,0.00644932663793102,1.00713782904557,0.0154741864628299,0.968836088880026,59.8436656555654,-4.2938268838283,NA,736.321204556921,272.620373000406,17.1935417843518,5.87252437739173,84123.64875,16.4779300472884,18.7432586354325,0,0,0.000136747977147345,2,0.266855780152831,0.266853077199761,0.0720129914158283,0.00121082417336564,5.5526448429973e-05,0.000512518143800876,1.74151350762888e-05,0.266800253704401,0.072012617773637,0.00121093363715183
2007-10-10,2007,10,10,"October",2008,0.39750675689523,0.32241074595732,1.05554491875,0.319,19.5736202083333,83.7466264583333,56.8668125,13496.1134676896,0.0408874730159839,16.6019231712373,1.96861648604167,0.219375,NA,NA,NA,NA,NA,NA,3.1,1593,0.1671617535,0.06286599798,0.7446068832,3.934,"Fall",6.0319752255517e-05,0.00249748149001286,0.99664363894889,0.0197396805657397,0.977773470670296,59.5754605039528,-5.95474971293641,NA,1121.5394085436,250.705692081806,18.8915959373602,12.9479994054985,83746.6264583333,18.0877716897853,20.750995786832,0.033139593419925,0,0.0331999131721805,2,0.227067757746862,0.228890402124792,0.0559538437500114,0.000940719249624848,0.0197523052023646,0.000477154339050354,7.2725168503958e-06,0.207315452544498,0.0559569499480173,0.000940948336824411
