Date,GPP_int,GPP_dayint,RECO_int,RECO_dayint,RECO_nightint,NEE_int,NEE_dayint,NEE_nightint,ET_int,ET_dayint,P_int,TA_avg,TA_max,RH_avg,SW_IN_avg,NETRAD_avg,PPFD_IN_avg,PPFD_IN_sum,VPD_avg,VPD_max,LE_avg,H_avg
01/01/2007,0.00121959021384,0.00121959021384,0.44896119453504,0.44896119453504,0,0.4477416043212,0.4477416043212,0,0.17194083794734,0.17194083794734,0.106,-8.23272340425532,-1.403,88.5205659574468,124.683968340426,NaN,NaN,0,0.0394545212765957,0.2299405,6.20845276595745,14.6176611702128
01/02/2007,0.00988936999362,0.00988936999362,0.41414330872962,0.41414330872962,0,0.404253938736,0.404253938736,0,0.159911645055615,0.159911645055615,0,-5.97958333333333,-3.26,86.4503541666667,128.096339054167,NaN,NaN,0,0.05690941875,0.2669403,5.62000997916667,18.07924081875
01/03/2007,0.01537896583458,0.01537896583458,0.48016631230938,0.48016631230938,0,0.4647873464748,0.4647873464748,0,0.20972930441781,0.20972930441781,0,-7.11872916666667,-2.93,87.9309166666667,145.032614833333,NaN,NaN,0,0.0483817416666667,0.1740961,7.41232414583333,23.72344729375
01/04/2007,0.18653624840232,0.18653624840232,0.33057382032252,0.33057382032252,0,0.1440375719202,0.1440375719202,0,0.321295110199392,0.321295110199392,0,-1.98041666666667,6.94,72.64575,149.953130908333,NaN,NaN,0,0.18220363125,0.5431695,11.0420556458333,22.6186730041667
01/05/2007,0.33004699768404,0.33004699768404,0.40413128528664,0.40413128528664,0,0.0740842876026,0.0740842876026,0,0.469201855091196,0.469201855091196,0.956,3.52416666666667,9.91,63.1226875,150.331484991667,NaN,NaN,0,0.3184516125,0.7740698,15.6367183333333,16.6168177729167
01/06/2007,0.03534631263306,0.03534631263306,0.31234011772248,0.31234011772248,0,0.27699380508942,0.27699380508942,0,0.213628492754742,0.213628492754742,0.319,-2.82979166666667,-0.09,79.4191041666667,139.9899947,NaN,NaN,0,0.106365022916667,0.2249349,7.40325261875001,20.3575557458333
01/07/2007,0.0863365309398,0.0863365309398,0.33290975107134,0.33290975107134,0,0.24657322013154,0.24657322013154,0,0.251511564315281,0.251511564315281,0.106,-3.83166666666667,1.62,61.3909375,152.290888666667,NaN,NaN,0,0.20503293125,0.4718887,8.63992125,22.6140946458333
01/08/2007,0.07226791740144,0.0556952748453,0.37087633590084,0.2766270597741,0.09424927612674,0.2986084184994,0.2209317849288,0.0776766335706,0.447143106457677,0.423757153856521,0,-1.46375,5.77,57.1197291666667,151.264932241667,55.4303477272727,292.359261404167,7016.6222737,0.274622585416667,0.6340013,15.1338997916667,21.04094396875
01/09/2007,0.22086075523788,0.15908504352336,0.28558215605448,0.12303149102082,0.16255066503366,0.0647214008166,-0.03605355250254,0.10077495331914,0.272025635958321,0.264450355026427,0,-0.646041666666668,5.96,67.7949166666667,143.104617333333,13.8619042553191,271.39593039375,13027.0046589,0.204239597916667,0.4990798,9.24672630416667,22.6399094166667
01/10/2007,0.16449384400974,0.12759972233112,0.3097644514974,0.14035380446592,0.16941064703148,0.14527060748766,0.0127540821348,0.13251652535286,0.357027003870515,0.323765021223382,0,0.993333333333334,9.79,65.0303541666667,125.4216859375,12.6939943333333,236.645459079167,11358.9820358,0.259211160416667,0.6928993,12.07526675,20.9753679166667
01/11/2007,0.1856977050015,0.10621605162474,0.3490485036993,0.15735918029094,0.19168932340836,0.1633507986978,0.0511431286662,0.1122076700316,0.529062053443682,0.431431224500286,0,8.285625,13.3,58.7602708333333,119.7065045625,3.03476022727273,227.055982239583,10898.6871475,0.481006447916667,0.9256004,17.3611189583333,-5.03301
01/12/2007,0.25500045386106,0.22643305329978,0.40833799894926,0.17499241456578,0.23334558438348,0.1533375450882,-0.051440638734,0.2047781838222,0.524225333876988,0.451192962298706,0,8.809375,13.26,62.8727916666666,143.6311405625,7.979575,267.46960538125,12838.5410583,0.437698504166667,0.8385089,17.1573980833333,5.504875
01/13/2007,0.21633587595054,0.1950632294031,0.43671389132214,0.1742665384287,0.26244735289344,0.2203780153716,-0.0207966909744,0.241174706346,0.500680130560617,0.389268400743617,0,7.6125,11.21,49.7660416666667,146.759837479167,0.823245652173915,276.054659372917,13250.6236499,0.542850235416667,0.9041421,16.5229602083333,8.94224166666667
