Date,GPP_int,GPP_dayint,RECO_int,RECO_dayint,RECO_nightint,NEE_int,NEE_dayint,NEE_nightint,ET_int,ET_dayint,P_int,TA_avg,TA_max,RH_avg,SW_IN_avg,NETRAD_avg,PPFD_IN_avg,PPFD_IN_sum,VPD_avg,VPD_max,LE_avg,H_avg
01/01/2007,0,0,0.495281296062,0.246699430038,0.248581866024,0.495281296062,0.246699430038,0.248581866024,0.367582339135524,0.358505511847662,0.614,-8.53120212765958,-2.141,88.5205659574468,124.683404510638,-34.2807718695652,242.692760782979,11406.5597568,0.0374569,0.2260965,13.2758218085106,15.9371243489362
01/02/2007,0.003953525698206,0.002283374960802,0.609802932639006,0.261725125962402,0.348077806676604,0.6058494069408,0.2594417510016,0.3464076559392,0.249799689333627,0.26177936588409,1.024,-5.97958333333333,-3.26,86.4503541666667,128.096339054167,-33.9293721875,248.919429635417,11948.1326225,0.05690941875,0.2669403,8.76892308333333,6.99687904166667
01/03/2007,0.036200124801432,0.036200124801432,0.699721753529232,0.234355990925232,0.465365762604,0.6635216287278,0.1981558661238,0.465365762604,0.254950190133098,0.304565228634737,0,-7.56485416666666,-2.93,87.9309166666667,145.031904416667,-8.28216814583333,281.60697060625,13517.1345891,0.04770818125,0.1740961,9.00501083333333,10.0773927083333
01/04/2007,0.259148528788734,0.139952991318354,0.592393713219054,0.272721480306354,0.3196722329127,0.33324518443032,0.132768488988,0.20047669544232,0.458092886793618,0.424800682266557,0,-1.98041666666667,6.94,72.64575,149.953130908333,-7.73910916666666,290.639026577083,13950.6732757,0.18220363125,0.5431695,15.6934648541667,2.14508645833333
01/05/2007,0.467830005136236,0.241070750132076,0.513820095550056,0.268273446219936,0.24554664933012,0.04599009041382,0.02720269608786,0.01878739432596,0.864362803590178,0.794096371057675,1.024,3.52416666666667,9.91,63.1226875,150.331484991667,3.35053120930234,291.36081134375,13985.3189445,0.3184516125,0.7740698,28.7960648958333,-6.45106666666667
01/06/2007,0.096943362860538,0.052593919507854,0.373605710472198,0.183634878376854,0.189970832095344,0.27666234761166,0.131040958869,0.14562138874266,0.760291465863013,0.756736134502579,0.409,-2.82979166666667,-0.09,79.4191041666667,139.9899947,25.9509356521739,271.623078566667,13037.9077712,0.106365022916667,0.2249349,26.3756358958333,22.269486875
01/07/2007,0.114775263855756,0.11342801477646,0.448098551975556,0.18892243221426,0.259176119761296,0.3333232881198,0.0754944174378,0.257828870682,0.556673580349499,0.531186391171993,0,-3.83166666666667,1.62,61.3909375,152.290888666667,9.47927391304349,295.100395727083,14164.8189949,0.20503293125,0.4718887,19.2120039166667,23.3189570833333
01/08/2007,0.118452100218354,0.104033015452926,0.373285156291974,0.145483791038946,0.227801365253028,0.25483305607362,0.04145077558602,0.2133822804876,0.498811955702078,0.470549536293761,0,-1.54333333333333,6.14,55.3154166666667,151.264932241667,13.8737880434783,293.1424672125,14070.8384262,0.29153368125,0.67583,16.953070375,18.9403302083333
01/09/2007,0.12894840437076,0.108230573995038,0.31388911153308,0.117007456102038,0.196881655431042,0.18494070716232,0.00877688210699999,0.17616382505532,0.297752113407104,0.306727992991936,0,-0.891041666666666,5.56,67.2027291666667,143.104617333333,13.8619042553191,277.567816575,13323.2551956,0.213125122916667,0.5324359,10.1996616875,33.175645
01/10/2007,0.196243828091442,0.1233821555289,0.290007382981482,0.1460386249389,0.143968758042582,0.09376355489004,0.02265646941,0.07110708548004,0.316027580088798,0.299812029522828,0,0.787916666666666,9.81,66.3059583333334,125.41801895,12.6939943333333,242.153575570833,11623.3716274,0.263615164583333,0.8240312,10.7623937083333,27.5904128541667
01/11/2007,0.19063784875932,0.098999512209954,0.32530015223406,0.151154691819894,0.174145460414166,0.13466230347474,0.05215517960994,0.0825071238648,0.362219800734173,0.303181998342897,0,8.02375,13.2,58.0387083333333,119.703914641667,3.03476022727273,232.38093375625,11154.2848203,0.48928678125,0.9875704,11.888506875,9.86713916666667
01/12/2007,0.201330452047806,0.187043424696144,0.326443953590406,0.150551731812744,0.175892221777662,0.1251135015426,-0.0364916928834,0.161605194426,0.451918921109724,0.376512461846536,0,8.68520833333333,13.41,63.2194375,143.614026820833,7.979575,273.566495120833,13131.1917658,0.437759458333333,0.8829288,14.81837625,12.1428958333333
01/13/2007,0.283514215049946,0.251425123540452,0.300069721752606,0.130044684758112,0.170025036994494,0.01655550670266,-0.12138043878234,0.137935945485,0.510051359747851,0.381241816237603,0,7.53083333333333,11.13,49.9297916666667,146.754779816667,0.823245652173915,282.315532360417,13551.1455533,0.542049452083333,0.9163654,16.8598958333333,12.00963125
01/14/2007,0.02115218210283,0.001115722857294,0.52158370368123,0.333346021988094,0.188237681693136,0.5004315215784,0.3322302991308,0.1682012224476,0.3137727835206,0.255876706348871,0,-2.13458333333333,5.28,47.2432708333333,162.061757183333,11.2928385416667,311.257809735417,14940.3748673,0.288325104166667,0.4487648,10.8944010416667,32.8188708333333
01/15/2007,0.001094339794104,0,0.538220250690804,0.30939663384,0.228823616850804,0.5371259108967,0.30939663384,0.2277292770567,0.191561630302692,0.197188136625727,0,-7.69625,-1.56,59.4782083333334,164.492533791667,11.0497177083333,313.399708270833,15043.185997,0.164863866666667,0.4034955,6.76083852291667,35.6763675
01/16/2007,0.10230499953702,0.094904278451658,0.41739631031682,0.178411901801058,0.238984408515762,0.3150913107798,0.0835076233494,0.2315836874304,0.208651399576448,0.185221592121532,0,-6.12270833333334,2.47,54.3245,164.741273916667,16.4306958333333,313.851649525,15064.8791772,0.229284764583333,0.5552706,7.29175366875,35.628458125
01/17/2007,0.148989230167302,0.121761516295476,0.368941341964842,0.173177335499076,0.195764006465766,0.21995211179754,0.0514158192036,0.16853629259394,0.15382650907632,0.136401283342929,0,-2.06666666666667,3.96,57.2899583333333,162.105773604167,30.8467117021277,311.526955545833,14953.2938662,0.243957658333333,0.5437072,5.28849358333334,51.76081
01/18/2007,0.193754018199924,0.162867149935128,0.322994588223924,0.136204099189128,0.186790489034796,0.129240570024,-0.026663050746,0.15590362077,0.114308711529725,0.110372964368573,0,-2.22375,1.32,62.3794791666667,72.127630125,-12.0363945833333,141.356382079167,6785.1063398,0.213677425,0.396661,3.96190064583333,14.6951914583333
01/19/2007,0.123528458445084,0.115920601731288,0.348162396306084,0.132111345654288,0.216051050651796,0.224633937861,0.016190743923,0.208443193938,0.131501804342936,0.0929181378228864,0,-2.23020833333333,0.02,72.4343125,38.21564905,-13.64392125,76.8727264479167,3689.8908695,0.1466013375,0.323206,4.561313125,11.9343569895833
01/20/2007,0.12989537755452,0.062732070918252,0.28133781745392,0.105475518128052,0.175862299325868,0.1514424398994,0.0427434472098,0.1086989926896,0.544385369454656,0.457322067093071,3.075,-0.721875,1.63,85.3978958333334,59.69819075,-15.9198315111111,117.011902533333,5616.5713216,0.09374515625,0.2569689,18.7242229166667,2.75978208333334
01/21/2007,0.211706453904102,0.134585813919528,0.294423480083142,0.129798206498628,0.164625273584514,0.08271702617904,-0.0047876074209,0.08750463359994,0.443448422105426,0.329920765194942,0,-0.349166666666667,2.77,66.1539166666667,79.4419860333333,-12.4197628723404,155.51888314375,7464.9063909,0.21460928125,0.4030869,15.19696875,7.35294583333334
01/22/2007,0.067814474689656,0.051311409838668,0.318766259950056,0.171995987252268,0.146770272697788,0.2509517852604,0.1206845774136,0.1302672078468,0.420978176691708,0.355292656753471,0,-3.22875,-0.28,71.2447083333333,75.2392039916667,-8.66638968085106,146.4664424625,7030.3892382,0.144151720833333,0.2638156,14.669374625,22.0114401458333
01/23/2007,0.114714142302978,0.08979224625774,0.345904667184438,0.17420312323134,0.171701543953098,0.23119052488146,0.0844108769736,0.14677964790786,0.426371329207251,0.438477203723105,0,-3.24375,4.52,66.0553333333334,170.948414408333,31.5406282608696,327.801557429167,15734.4747566,0.205956585416667,0.5787878,14.7327402083333,36.2886567708333
01/24/2007,0.258454078760538,0.171609520787784,0.363056292308538,0.164796473213784,0.198259819094754,0.104602213548,-0.006813047574,0.111415261122,0.345856700945724,0.333872920623498,0,-0.390208333333333,8.28,61.1174166666667,173.816238208333,26.3869897826087,333.099264333333,15988.764688,0.29205215,0.7676573,11.8309093833333,36.639115625
01/25/2007,0.211828577452164,0.155823394664754,0.386849571231564,0.195735599345754,0.19111397188581,0.1750209937794,0.039912204681,0.1351087890984,0.278232866378225,0.274680316757374,0,0.00166666666666707,8.69,63.3692291666667,175.42169425,31.1428711702128,336.124100495833,16133.9568238,0.28370043125,0.7924888,9.49287429166667,41.90639425
01/26/2007,0.168045603991992,0.15493809347388,0.352129034196792,0.13571482668408,0.216414207512712,0.1840834302048,-0.0192232667898,0.2033066969946,0.211404094449151,0.268665012449197,0,-1.07833333333333,4.76,80.8087708333333,102.184522625,-2.9048125,196.708548416667,9442.010324,0.12301346875,0.3210079,7.20499417291667,20.7548645833333
01/27/2007,0.180040969945908,0.102882677782446,0.361364790505248,0.166816555764246,0.194548234741002,0.18132382055934,0.0639338779818,0.11738994257754,0.345056414317252,0.395323658975581,0,-0.459166666666666,8.43,76.5749375,141.623942708333,26.1519366521739,273.4668638625,13126.4094654,0.19486629375,0.6970044,11.7617775479167,27.4437530416667
01/28/2007,0.223841751202944,0.187228328035644,0.360701586060606,0.170129552512644,0.190572033547962,0.136859834857662,-0.017098775523,0.153958610380662,0.295710964273092,0.318167214272016,0,0.277916666666666,8.49,64.8052291666666,170.852949366667,31.3463119565217,328.5871415125,15772.1827926,0.293255697916667,0.8125577,9.99457777083333,43.4529045833333
01/29/2007,0.14700520403829,0.119450284438572,0.41993322196941,0.193366261898172,0.226566960071238,0.27292801793112,0.0739159774596,0.19901204047152,0.270293203368,0.271262577309012,0,0.654166666666667,9.46,63.00575,157.054351866667,23.6899232608696,300.867141766667,14441.6228048,0.314438610416667,0.8533063,9.09741754166667,33.6712650625
01/30/2007,0.188393527372842,0.111872428872642,0.373542674918526,0.157328841009402,0.216213833909124,0.185149147545684,0.04545641213676,0.139692735408924,0.215066747609752,0.200424242169119,1.331,-0.199583333333333,6.26,80.5151666666667,89.3698766666666,-6.72393988636363,174.229226279167,8363.0028614,0.13486979375,0.4678393,7.35354535416666,19.994135
01/31/2007,0.221670559222362,0.077044383923202,0.312092587875924,0.173011627731402,0.139080960144522,0.090422028653562,0.0959672438082,-0.005545215154638,0.744677177884979,0.734926692615828,0.102,2.83166666666667,7.14,72.8188125,97.625555,-3.02015833333334,190.0554418875,9122.6612106,0.233986914583333,0.693786,25.0219718541667,13.2906645833333
02/01/2007,0.097212338683902,0.037078096880106,0.284055839035902,0.156988382776506,0.127067456259396,0.186843500352,0.1199102858964,0.0669332144556,0.364536152855937,0.286754777311499,0,0.393125,4.16,57.5193541666667,75.01015025,-18.4190580434783,146.990647504167,7055.5510802,0.281623402083333,0.5236703,12.4421860416667,11.123225
02/02/2007,0.116213706981036,0.10701948122739,0.350019064517256,0.18151528010319,0.168503784414066,0.23380535753622,0.0744957988758,0.15930955866042,0.287585249239403,0.30133338705018,0,-3.72666666666667,2.83,51.6301041666667,190.486492941667,36.6526691304348,367.514131941667,17640.6783332,0.269361864583333,0.6342095,9.93893370833334,53.3588497916666
02/03/2007,0.126546443293572,0.106670892003912,0.384512787797832,0.156386811192912,0.22812597660492,0.25796634450426,0.049715919189,0.20825042531526,0.209679729896807,0.223925320404445,0,-2.71458333333333,7.58,51.0138333333333,192.0766944375,37.2341476086957,370.511068025,17784.5312652,0.337872,0.850577,7.16595572916667,45.1996729166667
02/04/2007,0.181052414021862,0.134547969973014,0.263585237342922,0.135994717263474,0.127590520079448,0.08253282332106,0.00144674729046,0.0810860760306,0.228325787295874,0.237221355990596,0,2.231875,11.13,36.9922708333333,194.655009458333,44.0565684782609,375.406911654167,18019.5317594,0.544633941666667,1.1649604,7.648016156875,43.1854289583333
02/05/2007,0.072851649623262,0.05081702425092,0.307561326639822,0.16767366905988,0.139887657579942,0.23470967701656,0.11685664480896,0.1178530322076,0.152066127065951,0.165288305422126,0,2.70291666666667,13.11,48.0087708333333,192.115289408333,46.9821141304348,370.5289826,17785.3911648,0.48478864375,1.2050133,5.03766426666667,43.3702222916667
02/06/2007,0.129534086266146,0.081840311724132,0.282971927768526,0.150054646344372,0.132917281424154,0.15343784150238,0.06821433462024,0.08522350688214,0.184121446639079,0.203792978061808,0,4.21875,16.41,55.2440208333333,196.849981341667,30.0717260416667,379.56929175,18219.326004,0.516344833333333,1.4966944,6.04553504166666,40.0599808333333
02/07/2007,0.182100280110084,0.124487507368134,0.249890918537844,0.137368138840254,0.11252277969759,0.06779063842776,0.01288063147212,0.05491000695564,0.233956531219198,0.259039085907488,0,6.539375,17.34,51.3174583333333,193.088727983333,45.2431864583333,372.5736300875,17883.5342442,0.637801764583333,1.6468735,7.60452395833333,38.9689316666667
02/08/2007,0.136756685062278,0.101634027746832,0.336935144011518,0.200906232007572,0.136028912003946,0.20017845894924,0.09927220426074,0.1009062546885,0.301889647886888,0.294421025562764,0,7.03104166666667,19.15,45.456,198.131182583333,45.9274635416667,381.9146791625,18331.9045998,0.765378989583334,1.9571444,9.8118161875,54.7324341666667
02/09/2007,0.127108208717604,0.063714465982332,0.200662672853484,0.132126725547612,0.068535947305872,0.07355446413588,0.06841225956528,0.0051422045706,0.206913129012872,0.210050130157883,0,7.408125,16.43,41.8816875,150.739501733333,25.4187725,289.76629815625,13908.7823115,0.7008256625,1.611561,6.73903045833333,29.4123933333333
02/10/2007,0.146747811887568,0.081288758628828,0.236091618091728,0.146121436556028,0.0899701815357,0.08934380620416,0.0648326779272,0.02451112827696,0.233765315686552,0.229971702512981,0,9.61895833333333,16.9,43.06625,179.114938416667,50.7085057916667,344.118297,16517.678256,0.792834389583333,1.549405,7.56597697916666,48.808073125
02/11/2007,0.16140862288044,0.093846299485788,0.28020135753306,0.159068847266388,0.121132510266672,0.11879273465262,0.0652225477806,0.05357018687202,0.161699951705878,0.154858239352304,1.64,8.08375,13.57,61.6334791666667,101.5892079375,12.3324136458333,196.5687858625,9435.3017214,0.467937708333333,1.0092658,5.2928605625,21.5683485416667
02/12/2007,0.070068490394454,0.024621183220266,0.457942209280254,0.312384093909066,0.145558115371188,0.3878737188858,0.2877629106888,0.100110808197,0.758625904505207,0.747829155948779,0.205,6.28041666666666,11.19,60.0447916666667,163.1363833875,49.5461322916667,315.845926483333,15160.6044712,0.436692441666667,0.9148385,24.9986520625,36.4352918333333
02/13/2007,0.11619153652473,0.110003136644052,0.23776981593489,0.102416035370652,0.135353780564238,0.12157827941016,-0.0075871012734,0.12916538068356,0.55613279665604,0.567682754246315,0.307,0.872291666666667,7.08,81.3927083333333,107.0844039625,15.34569925,209.50165985625,10056.0796731,0.14437190625,0.5133368,18.878624375,27.2860225
02/14/2007,0.095608532194362,0.070804990717452,0.256194469797282,0.119637792963972,0.13655667683331,0.16058593760292,0.04883280224652,0.1117531353564,0.853685585329987,0.893854948705755,4.1,0.117083333333333,3.53,92.5033958333333,61.1407659333333,-5.00657825,120.021305825,5761.0226796,0.04881289375,0.1854433,29.0974353125,2.21787272916667
02/15/2007,0.087069175803864,0.078302824485246,0.241952923586484,0.101908898208666,0.140044025377818,0.15488374778262,0.02360607372342,0.1312776740592,1.0841937743747,1.05476252410678,0,-0.325625,5.83,62.2878125,210.04689585,68.469696875,405.95135850625,19485.6652083,0.26169798125,0.6235651,36.9142422708333,36.8854058333333
02/16/2007,0.155863064835774,0.11831680502334,0.277045813247904,0.12396141050634,0.153084402741564,0.12118274841213,0.00564460548300001,0.11553814292913,0.599152991875075,0.59140300894888,0,3.72458333333333,12.66,52.7686041666667,213.486868183333,57.955215625,411.596103277083,19756.6129573,0.48035066875,1.0810075,20.00758,37.6360958333333
02/17/2007,0.149543608321872,0.102873738211344,0.164007702051732,0.096204246109344,0.067803455942388,0.01446409372986,-0.006669492102,0.02113358583186,0.428219976718669,0.416939760379851,0,4.37666666666667,11.75,43.2895416666667,222.0419418125,56.2007833333333,427.837728325,20536.2109596,0.56073603125,1.1886368,14.1773986666667,43.27075125
02/18/2007,0.098915805533106,0.073974581386668,0.162081510401106,0.067404475505268,0.094677034895838,0.063165704868,-0.0065701058814,0.0697358107494,0.35514986701165,0.318221777285567,0,4.971875,10.76,46.8934791666667,148.874346216667,30.3866114583333,288.858418222917,13865.2040747,0.546479883333333,0.9736318,11.8093609583333,36.1321260416667
